1.123852 2.477033 -22.477033 -20.477033 -16.456433 0.000000 -20.000000 -76.933466
1.127105 2.542096 -22.542096 -20.542096 -16.521496 0.000000 -20.000000 -77.063592
1.130334 2.606675 -22.606675 -20.606675 -16.586075 0.000000 -20.000000 -77.192751
1.133539 2.670778 -22.670778 -20.670778 -16.650178 0.000000 -20.000000 -77.320956
1.136721 2.734411 -22.734411 -20.734411 -16.713811 0.000000 -20.000000 -77.448223
1.139879 2.797582 -22.797582 -20.797582 -16.776982 0.000000 -20.000000 -77.574564
1.143015 2.860296 -22.860296 -20.860296 -16.839696 0.000000 -20.000000 -77.699992
1.146128 2.922561 -22.922561 -20.922561 -16.901961 0.000000 -20.000000 -77.824522
1.149219 2.984382 -22.984382 -20.984382 -16.963782 0.000000 -20.000000 -77.948165
1.152288 3.045767 -23.045767 -21.045767 -17.025167 0.000000 -20.000000 -78.070934
1.155336 3.106721 -23.106721 -21.106721 -17.086121 0.000000 -20.000000 -78.192842
1.158362 3.167250 -23.167250 -21.167250 -17.146650 0.000000 -20.000000 -78.313900
1.161368 3.227360 -23.227360 -21.227360 -17.206760 0.000000 -20.000000 -78.434120
1.164353 3.287057 -23.287057 -21.287057 -17.266457 0.000000 -20.000000 -78.553514
1.167317 3.346347 -23.346347 -21.346347 -17.325747 0.000000 -20.000000 -78.672093
1.170262 3.405234 -23.405234 -21.405234 -17.384634 0.000000 -20.000000 -78.789869
1.173186 3.463725 -23.463725 -21.463725 -17.443125 0.000000 -20.000000 -78.906851
1.176091 3.521825 -23.521825 -21.521825 -17.501225 0.000000 -20.000000 -79.023050
1.178977 3.579539 -23.579539 -21.579539 -17.558939 0.000000 -20.000000 -79.138478
1.181844 3.636872 -23.636872 -21.636872 -17.616272 0.000000 -20.000000 -79.253144
1.184691 3.693829 -23.693829 -21.693829 -17.673229 0.000000 -20.000000 -79.367057
1.187521 3.750414 -23.750414 -21.750414 -17.729815 0.000000 -20.000000 -79.480229
1.190332 3.806634 -23.806634 -21.806634 -17.786034 0.000000 -20.000000 -79.592668
1.193125 3.862492 -23.862492 -21.862492 -17.841892 0.000000 -20.000000 -79.704384
1.195900 3.917993 -23.917993 -21.917993 -17.897393 0.000000 -20.000000 -79.815386
1.198657 3.973142 -23.973142 -21.973142 -17.952542 0.000000 -20.000000 -79.925684
1.201397 4.027942 -24.027942 -22.027942 -18.007343 0.000000 -20.000000 -80.035285
1.204120 4.082400 -24.082400 -22.082400 -18.061800 0.000000 -20.000000 -80.144199
1.206826 4.136518 -24.136518 -22.136518 -18.115918 0.000000 -20.000000 -80.252435
1.209515 4.190300 -24.190300 -22.190300 -18.169700 0.000000 -20.000000 -80.360001
1.212188 4.243752 -24.243752 -22.243752 -18.223152 0.000000 -20.000000 -80.466904
1.214844 4.296877 -24.296877 -22.296877 -18.276277 0.000000 -20.000000 -80.573154
1.217484 4.349679 -24.349679 -22.349679 -18.329079 0.000000 -20.000000 -80.678758
1.220108 4.402162 -24.402162 -22.402162 -18.381562 0.000000 -20.000000 -80.783724
1.222716 4.454329 -24.454329 -22.454329 -18.433730 0.000000 -20.000000 -80.888059
1.225309 4.506186 -24.506186 -22.506186 -18.485586 0.000000 -20.000000 -80.991771
1.227887 4.557734 -24.557734 -22.557734 -18.537134 0.000000 -20.000000 -81.094868
1.230449 4.608978 -24.608978 -22.608978 -18.588379 0.000000 -20.000000 -81.197357
1.232996 4.659922 -24.659922 -22.659922 -18.639322 0.000000 -20.000000 -81.299245
1.235528 4.710569 -24.710569 -22.710569 -18.689969 0.000000 -20.000000 -81.400538
1.238046 4.760922 -24.760922 -22.760922 -18.740322 0.000000 -20.000000 -81.501244
1.240549 4.810985 -24.810985 -22.810985 -18.790385 0.000000 -20.000000 -81.601370
1.243038 4.860761 -24.860761 -22.860761 -18.840161 0.000000 -20.000000 -81.700922
1.245513 4.910253 -24.910253 -22.910253 -18.889653 0.000000 -20.000000 -81.799907
1.247973 4.959465 -24.959465 -22.959465 -18.938865 0.000000 -20.000000 -81.898331
1.250420 5.008400 -25.008400 -23.008400 -18.987800 0.000000 -20.000000 -81.996200
1.252853 5.057061 -25.057061 -23.057061 -19.036461 0.000000 -20.000000 -82.093521
1.255273 5.105450 -25.105450 -23.105450 -19.084850 0.000000 -20.000000 -82.190300
1.257679 5.153571 -25.153571 -23.153571 -19.132972 0.000000 -20.000000 -82.286543
1.260071 5.201428 -25.201428 -23.201428 -19.180828 0.000000 -20.000000 -82.382256
1.262451 5.249022 -25.249022 -23.249022 -19.228422 0.000000 -20.000000 -82.477444
1.264818 5.296356 -25.296356 -23.296356 -19.275757 0.000000 -20.000000 -82.572113
1.267172 5.343435 -25.343435 -23.343435 -19.322835 0.000000 -20.000000 -82.666269
1.269513 5.390259 -25.390259 -23.390259 -19.369659 0.000000 -20.000000 -82.759918
1.271842 5.436832 -25.436832 -23.436832 -19.416232 0.000000 -20.000000 -82.853064
1.274158 5.483157 -25.483157 -23.483157 -19.462557 0.000000 -20.000000 -82.945714
1.276462 5.529236 -25.529236 -23.529236 -19.508636 0.000000 -20.000000 -83.037872
1.278754 5.575072 -25.575072 -23.575072 -19.554472 0.000000 -20.000000 -83.129544
1.281033 5.620667 -25.620667 -23.620667 -19.600067 0.000000 -20.000000 -83.220735
1.283301 5.666025 -25.666025 -23.666025 -19.645425 0.000000 -20.000000 -83.311449
1.285557 5.711146 -25.711146 -23.711146 -19.690546 0.000000 -20.000000 -83.401692
1.287802 5.756035 -25.756035 -23.756035 -19.735435 0.000000 -20.000000 -83.491469
1.290035 5.800692 -25.800692 -23.800692 -19.780092 0.000000 -20.000000 -83.580785
1.292256 5.845121 -25.845121 -23.845121 -19.824522 0.000000 -20.000000 -83.669643
1.294466 5.889325 -25.889325 -23.889325 -19.868725 0.000000 -20.000000 -83.758049
1.296665 5.933304 -25.933304 -23.933304 -19.912704 0.000000 -20.000000 -83.846008
1.298853 5.977062 -25.977062 -23.977062 -19.956462 0.000000 -20.000000 -83.933523
1.301030 6.020600 -26.020600 -24.020600 -20.000000 0.000000 -20.000000 -84.020600
1.303196 6.063921 -26.063921 -24.063921 -20.043321 0.000000 -20.000000 -84.107242
1.305351 6.107027 -26.107027 -24.107027 -20.086427 0.000000 -20.000000 -84.193455
1.307496 6.149921 -26.149921 -24.149921 -20.129321 0.000000 -20.000000 -84.279242
1.309630 6.192603 -26.192603 -24.192603 -20.172003 0.000000 -20.000000 -84.364607
1.311754 6.235077 -26.235077 -24.235077 -20.214477 0.000000 -20.000000 -84.449555
1.313867 6.277344 -26.277344 -24.277344 -20.256744 0.000000 -20.000000 -84.534089
1.315970 6.319407 -26.319407 -24.319407 -20.298807 0.000000 -20.000000 -84.618214
1.318063 6.361267 -26.361267 -24.361267 -20.340667 0.000000 -20.000000 -84.701933
1.320146 6.402926 -26.402926 -24.402926 -20.382326 0.000000 -20.000000 -84.785252
1.322219 6.444386 -26.444386 -24.444386 -20.423786 0.000000 -20.000000 -84.868172
1.324282 6.485649 -26.485649 -24.485649 -20.465049 0.000000 -20.000000 -84.950698
1.326336 6.526717 -26.526717 -24.526717 -20.506117 0.000000 -20.000000 -85.032835
1.328380 6.567592 -26.567592 -24.567592 -20.546992 0.000000 -20.000000 -85.114584
1.330414 6.608275 -26.608275 -24.608275 -20.587676 0.000000 -20.000000 -85.195951
1.332438 6.648769 -26.648769 -24.648769 -20.628169 0.000000 -20.000000 -85.276938
1.334454 6.689075 -26.689075 -24.689075 -20.668475 0.000000 -20.000000 -85.357550
1.336460 6.729195 -26.729195 -24.729195 -20.708595 0.000000 -20.000000 -85.437789
1.338456 6.769130 -26.769130 -24.769130 -20.748530 0.000000 -20.000000 -85.517660
1.340444 6.808882 -26.808882 -24.808882 -20.788282 0.000000 -20.000000 -85.597165
1.342423 6.848454 -26.848454 -24.848454 -20.827854 0.000000 -20.000000 -85.676307
1.344392 6.887845 -26.887845 -24.887845 -20.867246 0.000000 -20.000000 -85.755091
1.346353 6.927059 -26.927059 -24.927059 -20.906460 0.000000 -20.000000 -85.833519
1.348305 6.966097 -26.966097 -24.966097 -20.945497 0.000000 -20.000000 -85.911595
1.350248 7.004960 -27.004960 -25.004960 -20.984360 0.000000 -20.000000 -85.989321
1.352183 7.043650 -27.043650 -25.043650 -21.023050 0.000000 -20.000000 -86.066701
1.354108 7.082169 -27.082169 -25.082169 -21.061569 0.000000 -20.000000 -86.143738
1.356026 7.120517 -27.120517 -25.120517 -21.099917 0.000000 -20.000000 -86.220434
1.357935 7.158697 -27.158697 -25.158697 -21.138097 0.000000 -20.000000 -86.296794
1.359835 7.196710 -27.196710 -25.196710 -21.176110 0.000000 -20.000000 -86.372819
1.361728 7.234557 -27.234557 -25.234557 -21.213957 0.000000 -20.000000 -86.448514
1.363612 7.272240 -27.272240 -25.272240 -21.251640 0.000000 -20.000000 -86.523879
1.365488 7.309760 -27.309760 -25.309760 -21.289160 0.000000 -20.000000 -86.598919
1.367356 7.347118 -27.347118 -25.347118 -21.326519 0.000000 -20.000000 -86.673637
1.369216 7.384317 -27.384317 -25.384317 -21.363717 0.000000 -20.000000 -86.748034
1.371068 7.421357 -27.421357 -25.421357 -21.400757 0.000000 -20.000000 -86.822115
1.372912 7.458240 -27.458240 -25.458240 -21.437640 0.000000 -20.000000 -86.895880
1.374748 7.494967 -27.494967 -25.494967 -21.474367 0.000000 -20.000000 -86.969334
1.376577 7.531539 -27.531539 -25.531539 -21.510939 0.000000 -20.000000 -87.042478
1.378398 7.567958 -27.567958 -25.567958 -21.547358 0.000000 -20.000000 -87.115316
1.380211 7.604225 -27.604225 -25.604225 -21.583625 0.000000 -20.000000 -87.187850
1.382017 7.640341 -27.640341 -25.640341 -21.619741 0.000000 -20.000000 -87.260082
1.383815 7.676307 -27.676307 -25.676307 -21.655707 0.000000 -20.000000 -87.332015
1.385606 7.712125 -27.712125 -25.712125 -21.691526 0.000000 -20.000000 -87.403651
1.387390 7.747797 -27.747797 -25.747797 -21.727197 0.000000 -20.000000 -87.474993
1.389166 7.783322 -27.783322 -25.783322 -21.762722 0.000000 -20.000000 -87.546043
1.390935 7.818702 -27.818702 -25.818702 -21.798102 0.000000 -20.000000 -87.616804
1.392697 7.853939 -27.853939 -25.853939 -21.833339 0.000000 -20.000000 -87.687278
1.394452 7.889034 -27.889034 -25.889034 -21.868434 0.000000 -20.000000 -87.757467
1.396199 7.923987 -27.923987 -25.923987 -21.903387 0.000000 -20.000000 -87.827374
1.397940 7.958800 -27.958800 -25.958800 -21.938200 0.000000 -20.000000 -87.897000
1.399674 7.993474 -27.993474 -25.993474 -21.972875 0.000000 -20.000000 -87.966349
1.401401 8.028011 -28.028011 -26.028011 -22.007411 0.000000 -20.000000 -88.035422
1.403121 8.062410 -28.062410 -26.062410 -22.041811 0.000000 -20.000000 -88.104221
1.404834 8.096674 -28.096674 -26.096674 -22.076074 0.000000 -20.000000 -88.172749
1.406540 8.130804 -28.130804 -26.130804 -22.110204 0.000000 -20.000000 -88.241007
1.408240 8.164799 -28.164799 -26.164799 -22.144199 0.000000 -20.000000 -88.308999
1.409933 8.198662 -28.198662 -26.198662 -22.178063 0.000000 -20.000000 -88.376725
1.411620 8.232394 -28.232394 -26.232394 -22.211794 0.000000 -20.000000 -88.444188
1.413300 8.265995 -28.265995 -26.265995 -22.245395 0.000000 -20.000000 -88.511391
1.414973 8.299467 -28.299467 -26.299467 -22.278867 0.000000 -20.000000 -88.578334
1.416641 8.332810 -28.332810 -26.332810 -22.312210 0.000000 -20.000000 -88.645020
1.418301 8.366026 -28.366026 -26.366026 -22.345426 0.000000 -20.000000 -88.711452
1.419956 8.399115 -28.399115 -26.399115 -22.378515 0.000000 -20.000000 -88.777630
1.421604 8.432079 -28.432079 -26.432079 -22.411479 0.000000 -20.000000 -88.843557
1.423246 8.464917 -28.464917 -26.464917 -22.444318 0.000000 -20.000000 -88.909235
1.424882 8.497633 -28.497633 -26.497633 -22.477033 0.000000 -20.000000 -88.974666
1.426511 8.530225 -28.530225 -26.530225 -22.509625 0.000000 -20.000000 -89.039851
1.428135 8.562696 -28.562696 -26.562696 -22.542096 0.000000 -20.000000 -89.104792
1.429752 8.595046 -28.595046 -26.595046 -22.574446 0.000000 -20.000000 -89.169491
1.431364 8.627275 -28.627275 -26.627275 -22.606675 0.000000 -20.000000 -89.233951
1.432969 8.659386 -28.659386 -26.659386 -22.638786 0.000000 -20.000000 -89.298172
